S no,Temperature,Humidity,Wind_Speed,general_diffuse_flows,diffuse_flows,Air_Quality_Index_PM,Cloudiness, Power_Consumption_in_A_Zone
4539,12,53.16,4.915,571.7,614.7,151,0,21184.19453
4540,12.04,50.25,4.917,571.5,615.8,154,0,21497.87234
4541,12.05,49.58,4.924,574.5,619.3,158,0,21140.42553
4542,12.3,49.68,4.922,581.9,625.7,157,0,21158.66261
4543,12.39,47.18,4.92,581.4,623.5,152,0,20928.87538
4544,12.41,46.24,4.923,582.6,619.1,154,0,20753.79939
4545,12.51,46.68,4.922,583,619.7,156,0,20717.32523
4546,12.72,45.58,4.922,584.4,614.2,159,0,20932.5228
4547,12.9,44.44,4.922,582.3,616.7,159,0,21023.70821
4548,12.9,41.04,4.924,578.7,612.5,151,0,21041.94529
4549,13.06,41.2,4.922,576.7,616.6,158,0,20841.33739
4550,13.13,40.27,4.923,572.2,615.9,154,0,21023.70821
4551,13.29,40.1,4.922,565,614.2,156,0,21122.18845
4552,13.39,39.37,4.923,555.8,609.4,153,0,21001.82371
4553,13.37,37.4,4.921,543.4,601,154,0,20917.93313
4554,13.51,38.73,4.926,530.1,589.5,159,0,20815.80547
4555,13.71,40.13,4.917,514.9,576.5,158,0,20549.54407
4556,13.61,37.56,4.921,498.7,562.3,158,0,20885.10638
4557,13.74,36.83,4.919,483.1,547.2,153,0,20812.15805
4558,13.85,37.66,4.92,466,530.6,158,0,21074.77204
4559,13.86,36.73,4.92,442.9,505.8,159,0,20699.08815
4560,14.02,35.99,4.923,422.7,484.2,152,0,20454.71125
4561,14.03,34.92,4.92,399.6,460,152,0,20246.80851
4562,13.99,36.29,4.919,376.1,434.8,156,0,20403.64742
4563,13.83,35.83,4.924,351,408.2,155,0,20192.09726
4564,13.82,36.69,4.922,325.7,380.8,152,0,19998.78419
4565,13.79,37.73,4.921,296.4,348.5,155,0,19776.29179
4566,13.62,38.43,4.923,268.8,319,152,0,19659.57447
4567,13.61,38.09,4.922,239.6,285.7,152,0,19659.57447
4568,13.56,39.36,4.92,211.5,253.8,157,0,19655.92705
4569,13.45,41.3,4.915,182.6,221.4,150,0,19929.48328
4570,13.43,43,4.918,155.6,191.3,154,0,20414.58967
4571,13.18,44.64,4.914,129.2,160.9,152,0,21140.42553
4572,13.07,45.14,4.915,105.9,133.2,156,0,22716.10942
4573,12.82,46.61,4.923,82.6,105.3,150,0,24350.15198
4574,12.57,49.44,4.922,60.11,77.4,156,0,25258.35866
4575,12.26,51.88,4.922,38.47,49.66,152,0,25685.10638
4576,11.95,53.15,4.921,12.9,14.25,154,0,25973.25228
4577,11.78,54.95,4.917,6.313,6.464,153,0,25517.32523
4578,11.58,55.28,4.918,2.712,2.767,156,0,25677.81155
4579,11.42,56.92,4.916,0.692,0.656,152,0,25550.15198
4580,11.16,58.02,4.92,0.099,0.159,158,0,25495.44073
4581,11.09,57.79,4.918,0.059,0.145,151,0,25655.92705
4582,11.01,57.79,4.918,0.095,0.1,154,0,25615.80547
4583,10.94,57.15,4.92,0.066,0.096,156,0,25469.90881
4584,10.76,56.99,4.917,0.11,0.082,157,0,25429.78723
4585,10.6,57.26,4.913,0.051,0.141,156,0,25141.64134
4586,10.57,55.18,4.914,0.044,0.13,152,0,25294.83283
4587,10.38,57.72,4.917,0.062,0.1,153,0,25619.45289
4588,10.09,57.78,4.916,0.066,0.089,153,0,25484.49848
4589,9.92,56.31,4.918,0.044,0.096,157,0,25469.90881
4590,9.86,56.58,4.914,0.059,0.093,154,0,25539.20973
4591,10.11,53.32,4.913,0.051,0.104,154,0,25236.47416
4592,10.18,54.75,4.919,0.062,0.111,157,0,25251.06383
4593,10.33,56.06,4.921,0.037,0.126,158,0,25225.53191
4594,10.79,55.16,4.921,0.088,0.108,157,0,24886.32219
4595,10.41,57.29,4.921,0.033,0.156,159,0,24703.95137
4596,9.98,58.26,4.921,0.051,0.089,153,0,24503.34347
4597,9.8,58.79,4.914,0.044,0.122,151,0,24324.62006
4598,9.86,58.49,4.92,0.051,0.096,153,0,24361.09422
4599,9.92,58.76,4.92,0.059,0.122,158,0,23788.44985
4600,10,58.96,4.915,0.066,0.126,157,0,23598.78419
4601,10.01,59.46,4.919,0.073,0.108,158,0,22964.13374
4602,9.99,59.49,4.917,0.055,0.122,151,0,22493.61702
4603,9.88,59.66,4.917,0.033,0.145,156,0,21753.19149
4604,9.73,59.96,4.916,0.051,0.119,155,0,21220.66869
4605,9.32,61.92,4.919,0.07,0.115,154,0,20684.49848
4606,8.74,63.3,4.917,0.066,0.148,154,0,20305.16717
4607,8.57,63.7,4.921,0.04,0.145,156,0,19681.45897
4608,8.52,64.1,4.923,0.037,0.13,157,0,19134.3465
4609,8.64,64.53,4.916,0.066,0.093,159,0,18685.71429
4610,8.42,64.9,4.917,0.077,0.082,151,0,18149.54407
4611,8.47,64.9,4.915,0.048,0.108,159,0,17843.16109
4612,8.62,64.37,4.916,0.044,0.145,153,0,17394.52888
4613,8.28,65.04,4.918,0.037,0.159,156,0,16796.35258
4614,8.18,66.31,4.92,0.091,0.115,156,0,16555.6231
4615,8.68,66.44,4.912,0.066,0.13,155,0,16026.74772
4616,9.14,63.57,4.914,0.04,0.111,156,0,15818.84498
4617,9.2,61.9,4.918,0.04,0.096,154,0,15512.46201
4618,9,63.34,4.915,0.099,0.096,158,0,15377.5076
4619,9.02,63.67,4.915,0.07,0.13,150,0,15118.54103
4620,9.08,62.44,4.918,0.055,0.074,157,0,14739.20973
4621,9.03,62.9,4.916,0.073,0.145,156,0,14658.96657
4622,9.22,62.27,4.918,0.051,0.134,153,0,14545.89666
4623,8.99,63.3,4.917,0.055,0.089,159,0,14122.79635
4624,9.09,63,4.916,0.048,0.141,151,0,14089.9696
4625,9.22,62.67,4.916,0.059,0.108,155,0,13761.70213
4626,9.28,62.64,4.916,0.066,0.074,157,0,13783.58663
4627,8.99,63.74,4.918,0.062,0.115,157,0,13550.15198
4628,8.55,64.91,4.916,0.088,0.13,152,0,13462.61398
4629,8.45,65.98,4.917,0.04,0.082,152,0,13619.45289
4630,8.42,65.71,4.919,0.051,0.108,158,0,13553.79939
4631,8.14,67.24,4.916,0.048,0.108,158,0,13429.78723
4632,7.82,69.35,4.917,0.04,0.122,158,0,13386.01824
4633,7.78,69.45,4.915,0.051,0.119,158,0,13316.71733
4634,7.93,68.58,4.918,0.051,0.096,153,0,13291.18541
4635,8.03,67.91,4.916,0.077,0.1,156,0,13221.8845
4636,7.48,70.5,4.913,0.084,0.111,153,0,13269.30091
4637,6.956,72.5,4.916,0.048,0.148,152,0,13422.4924
4638,6.785,73.9,4.914,0.055,0.13,155,0,13345.89666
4639,6.815,74.7,4.916,0.029,0.141,152,0,13469.90881
4640,7.23,74.3,4.917,0.07,0.111,154,0,13575.68389
4641,7.28,72.6,4.917,0.037,0.1,159,0,13721.58055
4642,6.876,75,4.915,0.051,0.134,159,0,13798.17629
4643,6.746,75.7,4.912,0.081,0.104,153,0,14235.86626
4644,6.731,76.5,4.913,0.084,0.126,156,0,14804.86322
4645,6.804,77.2,4.92,0.048,0.13,152,0,15045.59271
4646,7.05,77.1,4.915,0.066,0.078,151,0,14928.87538
4647,7.13,76.1,4.912,0.073,0.096,152,0,14987.23404
4648,7.15,75.6,4.912,0.055,0.126,150,0,15041.94529
4649,7.22,75.4,4.916,0.048,0.096,153,0,14710.0304
4650,7.29,74.9,4.911,0.048,0.145,151,0,14137.38602
4651,7.13,75.2,4.916,0.073,0.074,156,0,13907.59878
4652,7.07,76.5,4.914,0.059,0.119,151,0,13809.11854
4653,7.32,76.4,4.911,0.055,0.104,159,0,13360.48632
4654,7.81,75.4,4.911,0.059,0.108,157,0,13466.2614
4655,8.11,73,4.914,0.088,0.104,152,0,13699.69605
4656,8.16,72.4,4.912,0.077,0.126,152,0,13918.54103
4657,8.24,72.6,4.914,0.49,0.501,156,0,14170.21277
4658,8.36,72.1,4.911,1.124,1.168,151,0,14706.38298
4659,8.18,73.4,4.915,4.063,3.976,159,0,15074.77204
4660,8.02,74.6,4.915,21.07,20.73,154,0,15574.46809
4661,8.02,75.1,4.911,37.44,36.63,154,0,16103.34347
4662,8.11,75.4,4.912,48.88,48.67,154,0,16515.50152
4663,8.19,75.4,4.913,60.03,61.18,159,0,16745.28875
4664,8.27,75,4.912,96.3,97.4,150,0,17339.81763
4665,8.32,74.8,4.912,92.2,90.9,153,0,17751.97568
4666,8.55,74.7,4.915,174.4,174.9,153,0,18120.36474
4667,8.87,74,4.917,153.2,152.7,154,0,18477.81155
4668,8.95,73.5,4.917,135.5,134.1,158,0,18915.50152
4669,9.27,72.7,4.913,149.8,148.4,159,0,18992.09726
4670,9.71,70.8,4.915,247.3,252.5,155,0,19477.20365
4671,10.34,69.08,4.916,288.5,298.4,159,0,19805.47112
4672,11.05,67.31,4.915,355.2,370,159,0,19969.60486
4673,11.83,65.41,4.916,390,408.7,152,0,20027.96353
4674,12.25,60.6,4.916,421.4,443.3,153,0,20308.81459
4675,12.45,58.1,4.915,460.2,485,156,0,20819.45289
4676,12.65,57.43,4.914,501.9,528.6,150,0,20921.58055
4677,12.87,58.26,4.913,531.7,562.1,155,0,20925.22796
4678,12.85,56.39,4.915,466.8,486.4,159,0,21027.35562
4679,12.81,56.76,4.918,525.6,541.9,151,0,21176.8997
4680,12.8,56.03,4.918,279.9,277.8,152,0,21333.7386
4681,12.87,57.03,4.92,521.5,547.8,157,0,21395.74468
4682,13.19,55.46,4.92,621.8,660.8,155,0,21413.98176
4683,13.49,55.86,4.924,579.8,621,153,0,21308.20669
4684,13.48,54.92,4.92,590,632.6,151,0,21523.40426
4685,13.52,53.29,4.919,611.5,654.7,152,0,21392.09726
4686,13.57,52.85,4.921,606.5,650.3,151,0,21428.57143
4687,13.51,51.29,4.917,661.3,707,155,0,21268.08511
4688,13.3,52.45,4.917,638.6,682.8,152,0,21297.26444
4689,13.65,52.25,4.92,651.6,696.8,156,0,21056.53495
4690,13.56,51.32,4.922,475.8,490.4,155,0,21089.3617
4691,13.36,51.75,4.919,580.3,613.5,155,0,21009.11854
4692,13.38,51.65,4.922,274.3,275,159,0,21060.18237
4693,13.78,52.85,4.918,702,765,159,0,21198.78419
4694,14.21,49.75,4.919,546.7,595.4,156,0,21392.09726
4695,14.32,48.08,4.919,556.5,602,157,0,21621.8845
4696,14.09,48.38,4.918,233.1,224.2,153,0,21662.00608
4697,13.83,49.65,4.919,207.1,205.6,154,0,21698.48024
4698,13.65,50.75,4.921,220.4,215.4,156,0,21767.78116
4699,13.68,50.22,4.918,176.8,172.8,153,0,21800.6079
4700,13.7,49.55,4.918,145.9,145.3,157,0,21906.38298
4701,13.62,50.38,4.92,113,113,156,0,21600
4702,13.58,50.72,4.917,86,85.5,157,0,21647.41641
4703,13.54,51.52,4.917,58.8,57.4,155,0,21497.87234
4704,13.45,51.99,4.916,58.86,58.79,150,0,21238.90578
4705,13.39,53.49,4.922,53.69,54.33,150,0,21268.08511
4706,13.37,52.35,4.916,68.21,69.02,157,0,20950.75988
4707,13.6,49.92,4.916,89.9,91.8,159,0,20808.51064
4708,13.73,48.45,4.916,73.7,78.3,155,0,20720.97264
4709,13.76,46.94,4.916,59.35,60.68,159,0,20761.09422
4710,13.75,47.25,4.919,45.89,46.71,152,0,20786.62614
4711,13.73,47.51,4.923,51.06,51.98,150,0,20866.8693
4712,13.71,48.55,4.917,47.64,48.78,154,0,20524.01216
4713,13.71,48.28,4.917,66.52,68.56,154,0,20633.43465
4714,13.74,48.51,4.917,80.5,86.8,154,0,20881.45897
4715,13.97,48.68,4.915,159.1,189.6,156,0,21497.87234
4716,13.91,48.58,4.915,55.73,61.37,152,0,23069.90881
4717,13.77,48.95,4.915,27.22,27.88,158,0,24776.8997
4718,13.75,49.88,4.916,16.1,16.24,154,0,25885.71429
4719,13.65,51.28,4.915,12.9,13.19,150,0,26177.5076
4720,13.52,51.81,4.915,9.09,9.33,157,0,25951.36778
4721,13.43,52.01,4.917,4.447,4.558,159,0,26239.51368
4722,13.36,51.97,4.919,1.471,1.498,158,0,25995.13678
4723,13.52,50.64,4.916,0.381,0.438,155,0,25929.48328
4724,13.55,50.14,4.917,0.077,0.122,155,0,25900.30395
4725,13.63,50.7,4.922,0.095,0.089,156,0,25783.58663
4726,13.62,50.4,4.916,0.07,0.111,157,0,25736.17021
4727,13.57,51.24,4.921,0.084,0.096,154,0,25663.22188
4728,13.49,51.37,4.921,0.066,0.059,153,0,25623.1003
4729,13.4,52.54,4.917,0.077,0.122,156,0,25240.12158
4730,13.3,53.04,4.924,0.04,0.137,155,0,25378.7234
4731,13.23,53.91,4.921,0.077,0.089,150,0,25510.0304
4732,13.27,54.01,4.915,0.048,0.148,150,0,25466.2614
4733,13.2,54.27,4.919,0.066,0.082,150,0,25309.42249
4734,13.15,54.41,4.919,0.044,0.1,158,0,25458.96657
4735,13.32,53.84,4.912,0.066,0.122,157,0,25050.45593
4736,13.45,53.4,4.918,0.073,0.104,159,0,25028.57143
4737,13.44,53.4,4.922,0.081,0.108,154,0,24897.26444
4738,13.22,54.61,4.918,0.037,0.126,155,0,24722.18845
4739,13.16,55.21,4.921,0.048,0.126,155,0,24441.33739
4740,13.15,55.47,4.921,0.055,0.093,158,0,23941.64134
4741,13.18,55.77,4.915,0.066,0.093,151,0,23777.5076
4742,13.16,56.58,4.916,0.048,0.137,156,0,23365.34954
4743,13.18,57.74,4.915,0.073,0.119,153,0,23106.38298
4744,13.15,57.81,4.916,0.059,0.134,151,0,22796.35258
4745,13.28,57.38,4.922,0.062,0.108,159,0,22497.26444
4746,13.32,56.78,4.921,0.051,0.126,156,0,22106.99088
4747,13.42,56.01,4.915,0.048,0.115,155,0,21669.30091
4748,13.59,55.74,4.916,0.044,0.1,158,0,21129.48328
4749,13.69,54.61,4.916,0.059,0.141,154,0,20527.65957
4750,13.7,54.81,4.918,0.081,0.134,156,0,20130.09119
4751,13.93,52.84,4.92,0.048,0.126,155,0,19681.45897
4752,13.99,52.6,4.925,0.048,0.096,150,0,19119.75684
4753,13.98,53.34,4.913,0.073,0.093,151,0,18412.15805
4754,14.04,53.34,4.914,0.081,0.122,156,0,18102.12766
4755,14.05,53.27,4.916,0.044,0.085,155,0,17835.86626
4756,14.14,53.17,4.918,0.066,0.085,150,0,17416.41337
4757,14.24,52.57,4.919,0.077,0.1,158,0,16938.60182
4758,14.23,53.07,4.919,0.066,0.108,156,0,16508.20669
4759,14.23,53.6,4.916,0.044,0.108,153,0,15990.27356
4760,14.16,53.74,4.918,0.077,0.1,154,0,15724.01216
4761,14.12,54.01,4.918,0.062,0.093,156,0,15490.57751
4762,14.13,54.74,4.919,0.051,0.108,159,0,15078.41945
4763,14.11,54.44,4.919,0.077,0.104,156,0,14830.39514
4764,14.14,54.47,4.919,0.066,0.104,152,0,14677.20365
4765,14.18,54.61,4.913,0.062,0.111,153,0,14418.23708
4766,14.09,55.67,4.92,0.048,0.122,157,0,14221.2766
4767,13.95,56.17,4.919,0.084,0.119,154,0,14097.26444
4768,14.01,56.44,4.919,0.081,0.1,157,0,13980.54711
4769,14,56.44,4.918,0.081,0.104,156,0,13860.18237
4770,14.21,55.27,4.921,0.07,0.122,155,0,13655.92705
4771,14.32,55.21,4.92,0.081,0.115,157,0,13703.34347
4772,14.22,55.81,4.917,0.07,0.082,151,0,13637.68997
4773,14.01,56.78,4.921,0.062,0.119,155,0,13659.57447
4774,13.91,57.44,4.914,0.073,0.119,155,0,13604.86322
4775,13.86,58.01,4.92,0.106,0.085,156,0,13313.06991
4776,13.73,60.01,4.918,0.062,0.119,156,0,13305.77508
4777,13.51,61.15,4.916,0.088,0.134,158,0,13272.94833
4778,13.52,62.08,4.921,0.055,0.096,154,0,13094.22492
4779,13.43,62.38,4.92,0.091,0.089,159,0,13156.231
4780,13.4,62.45,4.918,0.07,0.119,157,0,13225.53191
4781,13.42,62.95,4.917,0.055,0.111,154,0,13269.30091
4782,13.18,67.39,4.92,0.066,0.093,156,0,13338.60182
4783,12.72,69.93,4.918,0.055,0.115,156,0,13356.83891
4784,12.81,69.53,4.913,0.077,0.108,155,0,13553.79939
4785,12.88,69.13,4.913,0.066,0.156,155,0,13655.92705
4786,12.8,70.6,4.912,0.055,0.163,153,0,13914.89362
4787,12.71,71.3,4.913,0.062,0.137,150,0,14009.72644
4788,13,70.8,4.916,0.051,0.148,151,0,14804.86322
4789,13.12,68.73,4.915,0.044,0.122,157,0,14782.97872
4790,13.04,70,4.918,0.062,0.115,159,0,14903.34347
4791,13.02,69.96,4.912,0.084,0.082,156,0,14761.09422
4792,12.87,74.7,4.915,0.062,0.093,156,0,14717.32523
4793,12.33,76.8,4.915,0.048,0.108,153,0,14327.05167
4794,12.53,77,4.911,0.066,0.137,158,0,13798.17629
4795,12.61,74.6,4.921,0.055,0.059,156,0,13575.68389
4796,12.91,73,4.916,0.077,0.093,155,0,13407.90274
4797,13,72.4,4.913,0.081,0.119,158,0,13148.93617
4798,12.86,72.9,4.915,0.051,0.159,152,0,13072.34043
4799,12.74,74.3,4.915,0.048,0.085,157,0,13422.4924
4800,12.67,74.4,4.917,0.084,0.104,151,0,13499.08815
4801,12.69,73.9,4.919,0.187,0.137,158,0,14031.61094
4802,13.12,72.7,4.919,1.372,1.432,156,0,14596.96049
4803,13.53,68.63,4.917,4.048,4.128,150,0,14987.23404
4804,13.66,67.46,4.912,8.49,8.68,153,0,15468.69301
4805,13.71,67,4.909,21.79,21.96,158,0,15851.67173
4806,13.82,65.3,4.912,26.85,26.95,158,0,16187.23404
4807,13.88,64.19,4.914,55.07,56.11,156,0,16716.10942
4808,13.99,62.96,4.91,83,85,159,0,17015.19757
4809,14.17,62.19,4.914,176.1,178.7,153,0,17514.89362
4810,13.9,67.4,4.915,73.4,73,152,0,17846.80851
4811,13.39,69.94,4.917,41.56,42.02,151,0,18335.56231
4812,13.42,70.1,4.916,80.6,82.9,153,0,18583.58663
4813,13.59,68.8,4.909,130.4,133.5,151,0,18408.51064
4814,13.63,68.93,4.91,132.9,134.3,154,0,18842.55319
4815,13.71,68.67,4.913,138.2,135.4,154,0,19535.56231
4816,13.89,68.04,4.916,187.5,186.5,154,0,20017.02128
4817,14.18,67.77,4.911,374.2,383.5,158,0,20308.81459
4818,14.59,66.2,4.913,581.7,603.3,154,0,20472.94833
4819,14.66,65.31,4.911,259.3,259.7,154,0,20819.45289
4820,14.29,65.84,4.915,222.1,226.8,156,0,21107.59878
4821,14.34,65.83,4.915,253.1,262.1,155,0,20834.04255
4822,14.3,65.87,4.912,199.3,205.7,150,0,20968.99696
4823,14.28,66.1,4.916,184,189.6,151,0,21238.90578
4824,14.29,66.54,4.914,169.9,174.7,158,0,21381.15502
4825,14.41,66.21,4.913,354.1,361.3,153,0,21217.02128
4826,14.41,65.27,4.916,196.8,204.1,151,0,20965.34954
4827,14.24,66.34,4.919,195.1,195.5,150,0,20571.42857
4828,14.26,67.01,4.917,342,346.8,158,0,20213.98176
4829,14.38,65.87,4.916,335.1,339.7,159,0,19973.25228
4830,14.56,65.01,4.916,435.4,441.5,151,0,19834.65046
4831,14.53,62.9,0.653,308.2,304.6,151,0,20013.37386
4832,14.29,65.07,0.083,284.7,287.7,155,0,19871.12462
4833,14.37,65.7,0.078,613.8,636.7,156,0,20297.87234
4834,14.94,62.5,0.082,632,687.4,157,0,20403.64742
4835,15.38,58.19,0.08,632.9,689.6,151,0,20451.06383
4836,15.43,57.46,0.08,670.2,729,152,0,20414.58967
4837,15.41,56.85,0.082,532,554.4,150,0,20243.16109
4838,15.02,58.25,0.08,172.2,170.4,157,0,20119.14894
4839,14.79,59.65,0.086,97.8,97.8,155,0,19998.78419
4840,14.63,61.76,0.081,99.9,98.7,151,0,19696.04863
4841,14.42,66.19,0.083,190.3,191.4,159,0,19539.20973
4842,14.69,65.92,0.081,200.4,199.8,156,0,19703.34347
4843,15.1,58.21,0.083,182.5,186,158,0,19776.29179
4844,15.15,56.11,0.081,201.1,205.7,156,0,19794.52888
4845,15.24,55.94,0.082,165.2,167.7,151,0,19852.88754
4846,15.18,56.21,0.079,95.3,95.8,153,0,19962.31003
4847,14.96,57.21,0.085,60.28,59.85,156,0,19601.21581
4848,14.87,58.25,0.082,68.73,68.66,150,0,19324.01216
4849,14.62,64.95,0.082,30.32,30.42,152,0,19393.31307
4850,13.84,69.03,0.084,46.32,48.04,151,0,19265.6535
4851,13.95,64.85,0.081,85.1,88.4,159,0,19123.40426
4852,14.13,63.18,0.079,72.5,73.7,150,0,18941.03343
4853,14.23,63.89,0.079,63.11,65.19,156,0,18933.7386
4854,14.37,63.79,0.081,69.4,71.9,155,0,18977.5076
4855,14.4,63.55,0.082,80.1,82.7,151,0,18904.55927
4856,14.55,62.88,0.081,81.9,84.6,151,0,18944.68085
4857,14.65,62.48,0.08,41.13,41.03,155,0,19382.37082
4858,14.51,65.35,0.079,37.53,38.71,153,0,19911.2462
4859,14.16,67.26,0.079,53.04,55.62,156,0,20330.69909
4860,14.32,65.42,0.082,56.95,59.87,159,0,21738.60182
4861,14.46,59.18,0.086,46.11,48.26,150,0,23540.42553
4862,14.28,60.91,0.085,29.31,30.78,150,0,24361.09422
4863,14.19,61.95,0.081,20.67,21.74,151,0,24849.84802
4864,14.18,63.08,0.082,8.99,9.32,159,0,24842.55319
4865,14.13,63.55,0.084,3.59,3.779,157,0,24995.74468
4866,14.19,63.65,0.082,1.453,1.458,152,0,25086.93009
4867,14.28,62.12,0.08,0.344,0.36,155,0,24879.02736
4868,14.34,59.91,0.084,0.077,0.111,155,0,24652.88754
4869,14.34,59.85,0.08,0.066,0.07,158,0,24641.94529
4870,14.36,59.78,0.08,0.088,0.104,152,0,24652.88754
4871,14.26,60.01,0.08,0.048,0.115,152,0,24663.82979
4872,14.24,59.88,0.082,0.073,0.082,152,0,24671.12462
4873,14.34,59.38,0.085,0.059,0.089,156,0,24379.33131
4874,14.58,56.84,0.081,0.044,0.119,155,0,24441.33739
4875,14.59,57.31,0.083,0.04,0.137,152,0,24703.95137
4876,14.42,57.61,0.079,0.048,0.145,158,0,24590.88146
4877,14.33,57.64,0.083,0.077,0.085,158,0,24776.8997
4878,14.1,63.55,0.083,0.037,0.148,152,0,24583.58663
4879,13.64,67.42,0.084,0.088,0.119,154,0,24787.84195
4880,13.6,66.66,0.082,0.051,0.126,151,0,24131.30699
4881,13.36,72.9,0.084,0.07,0.108,152,0,23653.49544
4882,12.24,79.2,0.08,0.04,0.122,150,0,23587.84195
4883,11.93,80.2,0.079,0.088,0.096,157,0,23248.63222
4884,12.26,77.8,0.075,0.081,0.1,159,0,23048.02432
4885,12.73,73.9,0.075,0.062,0.093,155,0,22679.63526
4886,13.22,69.03,0.08,0.059,0.137,152,0,22610.33435
4887,13.14,69.96,0.082,0.044,0.159,153,0,22307.59878
4888,12.9,71.1,0.085,0.081,0.078,157,0,22037.68997
4889,12.75,72,0.078,0.044,0.115,152,0,21333.7386
4890,12.74,71.8,0.082,0.059,0.104,151,0,21406.68693
4891,12.98,70.6,0.079,0.084,0.082,156,0,20936.17021
4892,13.15,67.09,0.077,0.066,0.126,157,0,20352.58359
4893,13.3,65.62,0.083,0.055,0.122,155,0,20086.32219
4894,13.32,65.39,0.08,0.04,0.159,157,0,19626.74772
4895,13.41,65.82,0.082,0.081,0.089,150,0,19021.2766
4896,13.33,70.2,0.082,0.059,0.115,153,0,18711.2462
4897,12.98,71.1,0.077,0.066,0.096,156,0,17974.46809
4898,13.05,70.6,0.078,0.051,0.134,156,0,17744.68085
4899,13.28,67.02,0.082,0.066,0.111,150,0,17139.20973
4900,12.96,72.1,0.08,0.062,0.056,158,0,16719.75684
4901,12.64,73.7,0.078,0.081,0.115,155,0,16114.28571
4902,12.76,73.2,0.082,0.048,0.126,151,0,15862.61398
4903,13.07,71.2,0.081,0.022,0.13,157,0,15508.81459
4904,13.12,69.83,0.079,0.044,0.126,156,0,15206.07903
4905,12.88,74.4,0.084,0.04,0.104,159,0,14761.09422
4906,12.82,72.9,0.078,0.048,0.1,153,0,14462.00608
4907,13.05,69.96,0.078,0.081,0.108,156,0,14006.07903
4908,13.04,71.5,0.081,0.033,0.159,157,0,14027.96353
4909,12.75,73,0.081,0.062,0.122,154,0,13889.3617
4910,12.65,75.4,0.082,0.081,0.145,157,0,13488.1459
4911,12.05,80.5,0.08,0.095,0.085,154,0,13433.43465
4912,11.88,80.8,0.083,0.077,0.078,159,0,13316.71733
4913,12.47,74.3,0.079,0.029,0.111,153,0,13251.06383
4914,12.86,70.4,0.079,0.055,0.119,155,0,13298.48024
4915,12.92,70.5,0.078,0.04,0.13,154,0,12941.03343
4916,13.01,68.26,0.081,0.066,0.074,151,0,13032.21884
4917,13.11,65.86,0.079,0.044,0.156,152,0,12984.80243
4918,13.06,65.36,0.081,0.059,0.119,159,0,12795.13678
4919,12.83,68.86,0.076,0.077,0.145,153,0,12919.14894
4920,12.77,68.79,0.076,0.044,0.108,153,0,12671.12462
4921,12.76,69.26,0.08,0.091,0.074,152,0,12532.5228
4922,12.57,71.5,0.079,0.081,0.07,158,0,12627.35562
4923,12.43,73.3,0.079,0.088,0.148,152,0,12656.53495
4924,12.49,73.5,0.077,0.081,0.108,159,0,12521.58055
4925,12.45,76.2,0.078,0.084,0.085,157,0,12503.34347
4926,12.3,76.6,0.081,0.062,0.096,150,0,12671.12462
4927,12.49,75.3,0.078,0.059,0.093,151,0,12671.12462
4928,12.43,76.8,0.082,0.073,0.134,150,0,12583.58663
4929,11.8,78.5,0.078,0.11,0.137,155,0,12795.13678
4930,11.87,78.3,0.079,0.084,0.122,152,0,12981.15502
4931,12.38,72.1,0.081,0.062,0.093,155,0,13302.12766
4932,12.52,72,0.078,0.073,0.093,159,0,13991.48936
4933,12.6,72.4,0.084,0.062,0.111,152,0,14049.84802
4934,12.54,74.9,0.082,0.113,0.093,154,0,14013.37386
4935,11.63,77.2,0.083,0.051,0.182,151,0,13758.05471
4936,11.41,79,0.079,0.11,0.148,158,0,13630.39514
4937,11.05,82.3,0.081,0.102,0.111,156,0,13240.12158
4938,10.67,82.6,0.081,0.095,0.137,158,0,12426.74772
4939,10.68,81.8,0.078,0.07,0.145,156,0,12299.08815
4940,11,79.7,0.086,0.081,0.122,159,0,11930.69909
4941,10.59,81.7,0.08,0.091,0.152,150,0,11576.8997
4942,10.42,82.3,0.08,0.091,0.171,153,0,11409.11854
4943,10.42,83.5,0.081,0.102,0.13,158,0,11565.95745
4944,10.29,84.4,0.082,0.095,0.13,159,0,11715.50152
4945,10.22,85.1,0.079,0.15,0.237,150,0,12058.35866
4946,10.33,85,0.078,0.388,0.404,156,0,12536.17021
4947,10.61,83.7,0.078,2.159,2.296,152,0,13065.04559
4948,10.8,82.3,0.08,5.841,6.064,158,0,13364.13374
4949,10.79,81.9,0.081,10.97,11.23,153,0,13838.29787
4950,10.7,80.7,0.082,16.95,17.55,156,0,14286.93009
4951,10.57,80.5,0.08,17.22,17.63,150,0,14859.57447
4952,10.5,80.6,0.083,23.07,23.42,155,0,15180.54711
4953,10.56,77.6,0.082,17.13,17.38,157,0,15475.98784
4954,10.39,77.1,0.085,20.27,20.68,157,0,15775.07599
4955,10.21,79.3,0.085,42.32,43.12,159,0,16468.08511
4956,10.14,79.5,0.083,60.89,61.77,152,0,16468.08511
4957,10.33,78.8,0.082,68.03,69.22,152,0,16613.98176
4958,10.47,76.6,0.083,86.8,89.5,150,0,17033.43465
4959,10.61,76.1,0.083,149.1,153.2,152,0,17339.81763
4960,10.75,75.1,0.087,131.2,133.2,150,0,17792.09726
4961,10.95,72.5,0.081,120.8,123.3,152,0,17985.41033
4962,11.11,70.7,0.081,169.8,175.5,155,0,18091.18541
4963,11.16,70.8,0.08,123.8,126.4,153,0,18302.73556
